报告ID,机构ID,发布日期,报告名称,官方落地页,最终落地页,直接下载地址,本地资产,资产类型,字节数,SHA256,本地状态,错误或限制,获取日期
C-CSET-20520,cset,2024-12-09,Staying Current with Emerging Technology Trends: Using Big Data to Inform Planning,https://cset.georgetown.edu/publication/staying-current-with-emerging-technology-trends-using-big-data-to-inform-planning/,https://cset.georgetown.edu/publication/staying-current-with-emerging-technology-trends-using-big-data-to-inform-planning/,https://cset.georgetown.edu/wp-content/uploads/CSET-Staying-Current-with-Emerging-Technology-Trends.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-20520.pdf,PDF,2134896,e9d46ea2d6261fe0e1f7547649612eeb172d8e4f38fae5b6861bd14bd2d16969,官方PDF已获取,,2026-08-22
L-3C974B43E3,merics,2024-12-12,China’s long view on quantum tech has the US and EU playing catch-up,https://merics.org/en/report/chinas-long-view-quantum-tech-has-us-and-eu-playing-catch,https://merics.org/en/report/chinas-long-view-quantum-tech-has-us-and-eu-playing-catch,https://merics.org/sites/default/files/2024-12/MERICS%20China%20Tech%20Observatory%20Quantum%20Report%202024.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-3C974B43E3.pdf,PDF,2039990,32c95806d5bef70fba3c9e490989c8d76615179ba849bc14cad2432c363c15ea,官方PDF已获取,,2026-08-22
C-CSET-20613,cset,2024-12-16,AI and the Future of Workforce Training,https://cset.georgetown.edu/publication/ai-and-the-future-of-workforce-training/,https://cset.georgetown.edu/publication/ai-and-the-future-of-workforce-training/,https://cset.georgetown.edu/wp-content/uploads/CSET-AI-and-the-Future-of-Workforce-Training.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-20613.pdf,PDF,1201853,ba7fed6df64d31709caf3e8278c8de19de8f17650f46771f349f2473ce60f1f8,官方PDF已获取,,2026-08-22
C-FRAUNHOFER-ISI-DP-90,fraunhofer-isi,2025-01-01,Fostering Transformation. A Governance Frame for Large Public and Private Organisations as Change Agents in Transformations,https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2025/25-06_discussionpaper_90_2025.pdf,https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2025/25-06_discussionpaper_90_2025.pdf,https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2025/25-06_discussionpaper_90_2025.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-FRAUNHOFER-ISI-DP-90.pdf,PDF,621729,d742e55607b2cf16ae856541b18676cc3bd4115d9925e6f08dd0770e08ff0da0,官方PDF已获取,,2026-08-22
C-FRAUNHOFER-ISI-DP-91,fraunhofer-isi,2025-01-01,"Unboxing innovation policy strategies: an empirical exploration on objectives, coordination, and capacity",https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2025/discussionpaper_91_2025.pdf,https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2025/discussionpaper_91_2025.pdf,https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2025/discussionpaper_91_2025.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-FRAUNHOFER-ISI-DP-91.pdf,PDF,1402551,f7aa0ce799160e700966ed2f4450cc438af7cdde62637f9d5f1665089fa358e6,官方PDF已获取,,2026-08-22
L-B4FE30155A,cnas-tech,2025-01-15,Biopower,https://www.cnas.org/publications/reports/biopower,https://www.cnas.org/publications/reports/biopower,https://s3.us-east-1.amazonaws.com/files.cnas.org/documents/CNAS-Report-TECH-Biopower-010625_final.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-B4FE30155A.pdf,PDF,1869442,ff00c419160bd102ef1d0bf01dc97dc3786bfe77ad3c0fe904e2a94f5924208e,官方PDF已获取,,2026-08-22
C-ITIF-2025-UNDERSTANDING-COMPARING-NATIONAL-INNOVATION-SYSTEMS-US-KOREA-CHINA-JAPAN-TAIWAN,itif,2025-02-20,"Understanding and Comparing National Innovation Systems: The U.S., Korea, China, Japan, and Taiwan",https://itif.org/publications/2025/02/20/understanding-comparing-national-innovation-systems-us-korea-china-japan-taiwan/,https://itif.org/publications/2025/02/20/understanding-comparing-national-innovation-systems-us-korea-china-japan-taiwan/,https://www2.itif.org/2025-itif-chey-national-innovation-systems.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-ITIF-2025-UNDERSTANDING-COMPARING-NATIONAL-INNOVATION-SYSTEMS-US-KOREA-CHINA-JAPAN-TAIWAN.pdf,PDF,3854499,b78564db462ad2f0ed255fe1d4a27bb452117fd2b7003029ddf87032fa1f7da8,官方PDF已获取,,2026-08-22
L-AAF4998A2F,iiss,2025-02-20,The Security Implications of Developments in Biotechnology,https://www.iiss.org/research-paper/2025/02/the-security-implications-of-developments-in-biotechnology/,https://www.iiss.org/research-paper/2025/02/the-security-implications-of-developments-in-biotechnology/,https://www.iiss.org/globalassets/media-library---content--migration/files/research-papers/2025/02/the-security-implications-of-developments-in-biotechnology-report.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-AAF4998A2F.pdf,PDF,2713010,602274b62c9b8a9a8070eb6cf802c14fc134e302f6fec78680f82b6180bba7f2,官方PDF已获取,,2026-08-22
C-OECD-DOI-D725304C-EN,oecd-sti,2025-03-03,Challenges and opportunities of mission-oriented innovation policy in Korea,https://www.oecd.org/en/publications/challenges-and-opportunities-of-mission-oriented-innovation-policy-in-korea_d725304c-en.html,https://www.oecd.org/en/publications/challenges-and-opportunities-of-mission-oriented-innovation-policy-in-korea_d725304c-en.html,https://www.oecd.org/content/dam/oecd/en/publications/reports/2025/03/challenges-and-opportunities-of-mission-oriented-innovation-policy-in-korea_22a1c12e/d725304c-en.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-OECD-DOI-D725304C-EN.pdf,PDF,4960357,eeaf8c977e6f56f957f5c907a7f6bec8b21b9b151b3732e31eb2d66c10cbdfc1,官方PDF已获取,,2026-08-22
C-OECD-DOI-1EE956A5-EN,oecd-sti,2025-03-13,Proactive portfolio management in mission-oriented innovation policy,https://www.oecd.org/en/publications/proactive-portfolio-management-in-mission-oriented-innovation-policy_1ee956a5-en.html,https://www.oecd.org/en/publications/proactive-portfolio-management-in-mission-oriented-innovation-policy_1ee956a5-en.html,https://www.oecd.org/content/dam/oecd/en/publications/reports/2025/03/proactive-portfolio-management-in-mission-oriented-innovation-policy_6bc6df0e/1ee956a5-en.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-OECD-DOI-1EE956A5-EN.pdf,PDF,1211598,01df6d0d0d0aa77af5ef213a4b6cb130e6c06490ec0c6b95ee6b624e69ce757b,官方PDF已获取,,2026-08-22
L-14BD21CB11,iiss,2025-04-21,On The Outside Looking In: Turkiye’s Peripheral Role in European Defence-industrial Collaboration Since the End of the Cold War,https://www.iiss.org/research-paper/2024/07/on-the-outside-looking-in-turkiyes-peripheral-role-in-european-defence-industrial-collaboration-since-the-end-of-the-cold-war/,https://www.iiss.org/research-paper/2024/07/on-the-outside-looking-in-turkiyes-peripheral-role-in-european-defence-industrial-collaboration-since-the-end-of-the-cold-war/,https://www.iiss.org/globalassets/media-library---content--migration/files/research-papers/2024/07/iiss_turkiyes-peripheral-role-in-european-defence-industrial-collaboration_072024.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-14BD21CB11.pdf,PDF,29322626,469925d0b1eebcd07b77e4b369b8ef767968692235c890ec9d6e2db01477859e,官方PDF已获取,,2026-08-22
L-89A523CA53,orf-america,2025-05-13,A Blueprint to Advance the U.S.-India Energy Security Partnership,https://orfamerica.org/newresearch/a-blueprint-to-advance-the-us-india-energy-security-partnership,https://orfamerica.org/newresearch/a-blueprint-to-advance-the-us-india-energy-security-partnership,https://static1.squarespace.com/static/5ca0ec9b809d8e4c67c27b3a/t/68234ea1e91d6a0700c6a430/1747144355639/ORFAmerica_BluePrintUSIndia_EnergySecurity_Partnership__Ramji_DIGITAL.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-89A523CA53.pdf,PDF,4250054,d8d41665d28c493e0c82f3269b3b99a6317a335e159265bfa27a51ca0a92e97c,官方PDF已获取,,2026-08-22
L-07C35ABE00,cset,2025-05-20,"AI Ethics and Governance in the Job Market: Trends, Skills, and Sectoral Demand",https://cset.georgetown.edu/publication/ai-ethics-and-governance-in-the-job-market-trends-skills-and-sectoral-demand/,https://cset.georgetown.edu/publication/ai-ethics-and-governance-in-the-job-market-trends-skills-and-sectoral-demand/,https://cset.georgetown.edu/wp-content/uploads/AI_Ethics_and_Governance_in_the_Job_Market_Trends_Skills_and_Sectoral_Demand.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-07C35ABE00.pdf,PDF,3702218,be540e355cbf5cd7851db2869806c990c8a0c5d78c2bf5d9dcbbab6b003fa5bc,官方PDF已获取,,2026-08-22
L-D78EF148CA,merics,2025-05-21,Chinese investment rebounds despite growing frictions - Chinese FDI in Europe: 2024 Update,https://merics.org/en/report/chinese-investment-rebounds-despite-growing-frictions-chinese-fdi-europe-2024-update,https://merics.org/en/report/chinese-investment-rebounds-despite-growing-frictions-chinese-fdi-europe-2024-update,https://merics.org/sites/default/files/2025-05/MERICS-Rhodium-Group-COFDI-Update-2025_FINAL_0.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-D78EF148CA.pdf,PDF,1262890,7001bd128e68f551aab2e9794cdc4328cbc3e450419d3040b53467fb3e1a4ed7,官方PDF已获取,,2026-08-22
L-E61F499888,cnas-tech,2025-05-28,Atomic Advantage,https://www.cnas.org/publications/reports/atomic-advantage,https://www.cnas.org/publications/reports/atomic-advantage,https://s3.us-east-1.amazonaws.com/files.cnas.org/documents/Quantum-Navigation-_TECH_May2025_FinalB.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-E61F499888.pdf,PDF,4372638,61e4c2f67d8d88eb197509cfc0c6118477d684230bce7367c0f266e81663e7e4,官方PDF已获取,,2026-08-22
L-91429813C1,merics,2025-06-24,The trade-offs of innovating in China in times of global technology rivalry,https://merics.org/en/report/trade-offs-innovating-china-times-global-technology-rivalry,https://merics.org/en/report/trade-offs-innovating-china-times-global-technology-rivalry,https://merics.org/sites/default/files/2025-06/MERICS%20Innovation%20Report_250619_WEB_1.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-91429813C1.pdf,PDF,460401,aa89ca2b1ffd5164a8c17dc113f74ef97ddf66fb18c94da9fc0f3ba4c9e2a29c,官方PDF已获取,,2026-08-22
L-0058448186,merics,2025-06-26,Quest for strategic autonomy? Europe grapples with the US-China rivalry,https://merics.org/en/report/quest-strategic-autonomy-europe-grapples-us-china-rivalry,https://merics.org/en/report/quest-strategic-autonomy-europe-grapples-us-china-rivalry,https://merics.org/sites/default/files/2025-06/ETNC%20Report%202025%20Quest-for-strategic-autonomy-europe-grapples-with-the-us-china-rivalry.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-0058448186.pdf,PDF,2856576,38d42940a83da962ee68f9fa5cfcdccb0c3c8e9298bd80f009fe68b2070cd99a,官方PDF已获取,,2026-08-22
C-OECD-DOI-5EE60CB5-EN,oecd-sti,2025-06-30,Innovation policy transformed?,https://www.oecd.org/en/publications/innovation-policy-transformed_5ee60cb5-en.html,https://www.oecd.org/en/publications/innovation-policy-transformed_5ee60cb5-en.html,https://www.oecd.org/content/dam/oecd/en/publications/reports/2025/06/innovation-policy-transformed_a41c1db5/5ee60cb5-en.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-OECD-DOI-5EE60CB5-EN.pdf,PDF,1601812,9b3e4ccaa00cbb0b3c14b45b9f21632704c9aa76a99a472c7ba2bc95bd53dfa2,官方PDF已获取,,2026-08-22
L-A62A2C0008,merics,2025-07-22,China’s drive toward self-reliance in artificial intelligence: from chips to large language models,https://merics.org/en/report/chinas-drive-toward-self-reliance-artificial-intelligence-chips-large-language-models,https://merics.org/en/report/chinas-drive-toward-self-reliance-artificial-intelligence-chips-large-language-models,https://merics.org/sites/default/files/2025-07/MERICS%20Report-AI_Stack_final.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-A62A2C0008.pdf,PDF,1072013,b1edfafbd060ed4a3a0d7278ba1efd03bb91d000c9e0e5f8d4462ed93dada30c,官方PDF已获取,,2026-08-22
L-1E4A260C82,cset,2025-09-02,Pulling Back the Curtain on China’s Military-Civil Fusion,https://cset.georgetown.edu/publication/pulling-back-the-curtain-on-chinas-military-civil-fusion/,https://cset.georgetown.edu/publication/pulling-back-the-curtain-on-chinas-military-civil-fusion/,https://cset.georgetown.edu/wp-content/uploads/CSET-Pulling-Back-the-Curtain-on-Chinas-Military-Civil-Fusion.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-1E4A260C82.pdf,PDF,3690858,24368676c42aeec6614120e769f6d3e78403f89b9665e107c1014b142672278c,官方PDF已获取,,2026-08-22
C-OECD-DOI-34797721-EN,oecd-sti,2025-09-05,Fostering research infrastructure ecosystems for addressing complex scientific and societal challenges,https://www.oecd.org/en/publications/fostering-research-infrastructure-ecosystems-for-addressing-complex-scientific-and-societal-challenges_34797721-en.html,https://www.oecd.org/en/publications/fostering-research-infrastructure-ecosystems-for-addressing-complex-scientific-and-societal-challenges_34797721-en.html,https://www.oecd.org/content/dam/oecd/en/publications/reports/2025/09/fostering-research-infrastructure-ecosystems-for-addressing-complex-scientific-and-societal-challenges_ba8bac88/34797721-en.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-OECD-DOI-34797721-EN.pdf,PDF,1588949,624a0b8e59bb2d1bfe84fdf4cd4c85719f9bfeebe13c2089ce96a09bfde691f0,官方PDF已获取,,2026-08-22
C-ITIF-2025-HOW-REDUCING-FEDERAL-RD-REDUCES-GDP-GROWTH,itif,2025-09-15,How Reducing Federal R&D Reduces GDP Growth,https://itif.org/publications/2025/09/15/how-reducing-federal-rd-reduces-gdp-growth/,https://itif.org/publications/2025/09/15/how-reducing-federal-rd-reduces-gdp-growth/,https://www2.itif.org/2025-reducing-federal-rd.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-ITIF-2025-HOW-REDUCING-FEDERAL-RD-REDUCES-GDP-GROWTH.pdf,PDF,189141,6751592de66118003ce3d9bc28f942306a871030d6c24c0d670171510a2107bc,官方PDF已获取,,2026-08-22
S-OECD-2025-01,oecd-sti,2025-10-28,"OECD Science, Technology and Innovation Outlook 2025: Driving Change in a Shifting Landscape",https://www.oecd.org/en/publications/oecd-science-technology-and-innovation-outlook-2025_5fe57b90-en.html,https://www.oecd.org/en/publications/oecd-science-technology-and-innovation-outlook-2025_5fe57b90-en.html,https://www.oecd.org/content/dam/oecd/en/publications/reports/2025/10/oecd-science-technology-and-innovation-outlook-2025_bae3698d/5fe57b90-en.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\S-OECD-2025-01.pdf,PDF,5916626,feb4da12f1505cb40b2665fde460a48ce664d85e085d6fded7efdf0dc77fa6a0,官方PDF与既有资产重复，已关联,,2026-08-22
C-OECD-DOI-BAFCDC7B-EN,oecd-sti,2025-11-26,Assessing the relevance of R&D funding towards societal goals,https://www.oecd.org/en/publications/assessing-the-relevance-of-r-d-funding-towards-societal-goals_bafcdc7b-en.html,https://www.oecd.org/en/publications/assessing-the-relevance-of-r-d-funding-towards-societal-goals_bafcdc7b-en.html,https://www.oecd.org/content/dam/oecd/en/publications/reports/2025/11/assessing-the-relevance-of-r-d-funding-towards-societal-goals_5af301ff/bafcdc7b-en.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-OECD-DOI-BAFCDC7B-EN.pdf,PDF,6222742,230d4a2cdcbf75b6145d527696e1f3b19db610b9c41273b5a9ffcd2124e5e982,官方PDF已获取,,2026-08-22
C-OECD-DOI-5E55E7AB-EN,oecd-sti,2025-12-08,An overview of national strategies and policies for quantum technologies,https://www.oecd.org/en/publications/an-overview-of-national-strategies-and-policies-for-quantum-technologies_5e55e7ab-en.html,https://www.oecd.org/en/publications/an-overview-of-national-strategies-and-policies-for-quantum-technologies_5e55e7ab-en.html,https://www.oecd.org/content/dam/oecd/en/publications/reports/2025/12/an-overview-of-national-strategies-and-policies-for-quantum-technologies_33a0b249/5e55e7ab-en.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-OECD-DOI-5E55E7AB-EN.pdf,PDF,4166444,e35cd8e3913702cd117ef28bc24c4a86d9645fd64f2a35ffe20fe447c460fad5,官方PDF已获取,,2026-08-22
C-STANFORD-HAI-BEYOND-DEEPSEEK-CHINAS-DIVERSE-OPEN-WEIGHT-AI-ECOSYSTEM-AND-ITS-POLICY-IMPLICATIONS,stanford-hai,2025-12-16,Beyond DeepSeek: China's Diverse Open-Weight AI Ecosystem and Its Policy Implications,https://hai.stanford.edu/policy/beyond-deepseek-chinas-diverse-open-weight-ai-ecosystem-and-its-policy-implications,https://hai.stanford.edu/policy/beyond-deepseek-chinas-diverse-open-weight-ai-ecosystem-and-its-policy-implications,https://hai.stanford.edu/assets/files/hai-digichina-issue-brief-beyond-deepseek-chinas-diverse-open-weight-ai-ecosystem-policy-implications.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STANFORD-HAI-BEYOND-DEEPSEEK-CHINAS-DIVERSE-OPEN-WEIGHT-AI-ECOSYSTEM-AND-ITS-POLICY-IMPLICATIONS.pdf,PDF,496938,4c67083d853e716f028a526c0c804dca6fec75d470377aaebedd01b6fcd11138,官方PDF已获取,,2026-08-22
C-FRAUNHOFER-ISI-DP-93,fraunhofer-isi,2026-01-01,Polity configurations and the performance of state intervention in transformative policies: A conceptual framework,https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2026/discussionpaper_93_2026.pdf,https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2026/discussionpaper_93_2026.pdf,https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2026/discussionpaper_93_2026.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-FRAUNHOFER-ISI-DP-93.pdf,PDF,982537,485c5f7de5f96522dbd6c516a52d5e5a301def464092f0aad7cd70b372401460,官方PDF已获取,,2026-08-22
C-FRAUNHOFER-ISI-DP-94,fraunhofer-isi,2026-01-01,From High-Tech Strategy to High-Tech Agenda Germany,https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2026/discussionpaper_94_2026.pdf,https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2026/discussionpaper_94_2026.pdf,https://www.isi.fraunhofer.de/content/dam/isi/dokumente/cci/innovation-systems-policy-analysis/2026/discussionpaper_94_2026.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-FRAUNHOFER-ISI-DP-94.pdf,PDF,609176,b5cd02fb95192709d119f187ee5b40df9cd1cf6c401e94745371a1ea714d8a5d,官方PDF已获取,,2026-08-22
C-STANFORD-HAI-AI-INDEX-2026,stanford-hai,2026-01-01,The 2026 AI Index Report,https://hai.stanford.edu/ai-index/2026-ai-index-report,https://hai.stanford.edu/ai-index/2026-ai-index-report,https://hai.stanford.edu/assets/files/ai_index_report_2026.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STANFORD-HAI-AI-INDEX-2026.pdf,PDF,37885501,fff5ac1df971cee7daf847fa5ed00dd7444db693092821c3e691debc1eaada09,官方PDF已获取,,2026-08-22
L-6C6A295372,orf-america,2026-01-16,The Nexus of Artificial Intelligence and Energy Security: Strategic Opportunities for U.S.-India Leadership,https://orfamerica.org/newresearch/the-nexus-of-artificial-intelligence-and-energy-security-strategic-opportunities-for-us-india-leadership,https://orfamerica.org/newresearch/the-nexus-of-artificial-intelligence-and-energy-security-strategic-opportunities-for-us-india-leadership,https://static1.squarespace.com/static/5ca0ec9b809d8e4c67c27b3a/t/696abf6118d1f05872178abb/1768603491117/ORFAmerica_AI+and+Energy+Report_SR7_digital.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-6C6A295372.pdf,PDF,1548054,6ef8e0f69b4820f5010b09de71baa30b479152b04f3932087ffa98d2d873a994,官方PDF已获取,,2026-08-22
C-OECD-DOI-EBC2DEBE-EN,oecd-sti,2026-01-22,Digital technology diffusion in the age of AI,https://www.oecd.org/en/publications/digital-technology-diffusion-in-the-age-of-ai_ebc2debe-en.html,https://www.oecd.org/en/publications/digital-technology-diffusion-in-the-age-of-ai_ebc2debe-en.html,https://www.oecd.org/content/dam/oecd/en/publications/reports/2026/01/digital-technology-diffusion-in-the-age-of-ai_7f11be5d/ebc2debe-en.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-OECD-DOI-EBC2DEBE-EN.pdf,PDF,3494828,19fdd65d3e9c24a1e278ec8e195412e750d68a628f641868639b222327d75d51,官方PDF已获取,,2026-08-22
L-A223A5C505,merics,2026-02-11,Orbital geopolitics: China's dual-use space internet,https://merics.org/en/report/orbital-geopolitics-chinas-dual-use-space-internet,https://merics.org/en/report/orbital-geopolitics-chinas-dual-use-space-internet,https://merics.org/sites/default/files/2026-02/MERICS%20CTO%20Report%20Low%20earth%20orbit%20final.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-A223A5C505.pdf,PDF,2039100,347b629c23b216247ccb671ec89060b37055dee675abece0b154c89f8ee10cb3,官方PDF已获取,,2026-08-22
L-A14441992C,stepi,2026-02-12,Direction for SMEs R&D Support Based on KOSBIR Performance Analysis,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=127&cateCont=A0508,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=127&cateCont=A0508,https://www.stepi.re.kr/common/report/Download.do?reIdx=127&cateCont=A0508&streFileNm=e1e8e859-9012-4d6a-9ccc-1507da2a38f0.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-A14441992C.pdf,PDF,705536,59e43245f95ab36a855d96da878a8d7ff7a209875c1d91aa60333cbce92bd338,官方PDF已获取,,2026-08-22
L-B82ADB8D8E,orf-america,2026-02-17,IBSA+Indonesia Energy Transitions: Shaping Pathways and Unlocking Solutions,https://orfamerica.org/newresearch/ibsa-indonesia-energy-transitions-shaping-pathways-and-unlocking-solutions,https://orfamerica.org/newresearch/ibsa-indonesia-energy-transitions-shaping-pathways-and-unlocking-solutions,https://static1.squarespace.com/static/5ca0ec9b809d8e4c67c27b3a/t/6994b9d0e7fae755453c4373/1771354576726/IBSA%2BIndonesia+Energy+Transitions_Shaping+Pathways+and+Unlocking+Solutions.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-B82ADB8D8E.pdf,PDF,1034107,51a5080dadc852a7bddf40a25a3fd5814b234e988ec826cbbce1e7e4bebd87d3,官方PDF已获取,,2026-08-22
L-B8331FB22F,cset,2026-02-17,China’s Military AI Wish List,https://cset.georgetown.edu/publication/chinas-military-ai-wish-list/,https://cset.georgetown.edu/publication/chinas-military-ai-wish-list/,https://cset.georgetown.edu/wp-content/uploads/CSET-Chinas-Military-AI-Wish-List.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-B8331FB22F.pdf,PDF,1025388,e454ee2a32145d1f3d48dd3f4fca41002cbcbb50be2657367290a8c95262689b,官方PDF已获取,,2026-08-22
L-9CB796437A,stepi,2026-02-19,Determinants of Earnings among Recent STEM PhD Graduates in Korea and Policy Implications,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=128&cateCont=A0508,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=128&cateCont=A0508,https://www.stepi.re.kr/common/report/Download.do?reIdx=128&cateCont=A0508&streFileNm=3b3ec23f-83c1-4883-8343-0676cc458a4e.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-9CB796437A.pdf,PDF,858240,7196ed37094cfd3c1c0f423545de9d514d5acbe7fa263468c6360c3f2cf76ef5,官方PDF已获取,,2026-08-22
L-580B2B37DF,stepi,2026-02-25,Global Deep-Tech Startup Support Policies and Implications for Korea,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=129&cateCont=A0508,https://www.stepi.re.kr/site/stepien/ex/bbs/publicationView.do?pageIndex=1&cbIdx=1303&reIdx=129&cateCont=A0508,https://www.stepi.re.kr/common/report/Download.do?reIdx=129&cateCont=A0508&streFileNm=0d339dfc-61fd-414d-973f-8d2eb2669ce4.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\L-580B2B37DF.pdf,PDF,855252,5a9f5f729c33f4d94eacc0ef2b8feedf6123c38f5c82066838bd7fd84bf00dac,官方PDF已获取,,2026-08-22
