主题标签,科技关联层级,报告ID,发布日期,观察窗,报告名称,资料角色,本地原始资产,本地文本,官方落地页,本地状态
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-1142,2024-11-30,W3,기후변화 대응을 위한 NBI(Nature-Balanced Innovation) 활성화 방안,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1142.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1142.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1142,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-1142,2024-11-30,W3,기후변화 대응을 위한 NBI(Nature-Balanced Innovation) 활성화 방안,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1142.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1142.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1142,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-1142,2024-11-30,W3,기후변화 대응을 위한 NBI(Nature-Balanced Innovation) 활성화 방안,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1142.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1142.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1142,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-1142,2024-11-30,W3,기후변화 대응을 위한 NBI(Nature-Balanced Innovation) 활성화 방안,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1142.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1142.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1142,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-1143,2024-11-30,W3,창업생태계 고도화를 위한 창업기획자(액셀러레이터) 질적 향상 방안,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1143.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1143.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1143,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-1143,2024-11-30,W3,창업생태계 고도화를 위한 창업기획자(액셀러레이터) 질적 향상 방안,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1143.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1143.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1143,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-1144,2024-11-30,W3,지방시대 실현을 위한 통합형 지역혁신시스템 구성 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1144.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1144.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1144,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-1144,2024-11-30,W3,지방시대 실현을 위한 통합형 지역혁신시스템 구성 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1144.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1144.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1144,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-1144,2024-11-30,W3,지방시대 실현을 위한 통합형 지역혁신시스템 구성 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1144.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1144.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1144,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-1144,2024-11-30,W3,지방시대 실현을 위한 통합형 지역혁신시스템 구성 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1144.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1144.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1144,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-1145,2024-11-30,W3,"과학기술인력 인재풀 확보 및 관리체제, 정책진단과 개선방향",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1145.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1145.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1145,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-1145,2024-11-30,W3,"과학기술인력 인재풀 확보 및 관리체제, 정책진단과 개선방향",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1145.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1145.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1145,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-1145,2024-11-30,W3,"과학기술인력 인재풀 확보 및 관리체제, 정책진단과 개선방향",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1145.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1145.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1145,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-1145,2024-11-30,W3,"과학기술인력 인재풀 확보 및 관리체제, 정책진단과 개선방향",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1145.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1145.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1145,官方PDF已保存并校验
能源、气候与绿色转型,科技创新政策与能力基线,C-STEPI-A0201-1147,2025-11-30,W3,글로벌 수월성 제고를 위한  과학기술혁신시스템 개선 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1147.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1147.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1147,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-1147,2025-11-30,W3,글로벌 수월성 제고를 위한  과학기술혁신시스템 개선 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1147.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1147.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1147,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-1147,2025-11-30,W3,글로벌 수월성 제고를 위한  과학기술혁신시스템 개선 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1147.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1147.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1147,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-1147,2025-11-30,W3,글로벌 수월성 제고를 위한  과학기술혁신시스템 개선 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1147.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1147.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1147,官方PDF已保存并校验
技术安全、供应链与国际合作,科技创新政策与能力基线,C-STEPI-A0201-1147,2025-11-30,W3,글로벌 수월성 제고를 위한  과학기술혁신시스템 개선 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1147.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1147.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1147,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-1147,2025-11-30,W3,글로벌 수월성 제고를 위한  과학기술혁신시스템 개선 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1147.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1147.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1147,官方PDF已保存并校验
生命科学、生物技术与健康,科技创新政策与能力基线,C-STEPI-A0201-1148,2025-11-30,W3,미래 선도형 국가로의 도약을 위한 신산업 전략연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1148.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1148.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1148,官方PDF已保存并校验
能源、气候与绿色转型,科技创新政策与能力基线,C-STEPI-A0201-1148,2025-11-30,W3,미래 선도형 국가로의 도약을 위한 신산업 전략연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1148.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1148.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1148,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-1148,2025-11-30,W3,미래 선도형 국가로의 도약을 위한 신산업 전략연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1148.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1148.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1148,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-1148,2025-11-30,W3,미래 선도형 국가로의 도약을 위한 신산업 전략연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1148.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1148.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1148,官方PDF已保存并校验
技术安全、供应链与国际合作,科技创新政策与能力基线,C-STEPI-A0201-1148,2025-11-30,W3,미래 선도형 국가로의 도약을 위한 신산업 전략연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1148.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1148.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1148,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-1148,2025-11-30,W3,미래 선도형 국가로의 도약을 위한 신산업 전략연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1148.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1148.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1148,官方PDF已保存并校验
中国科技与国际比较,科技创新政策与能力基线,C-STEPI-A0201-1149,2025-11-30,W3,"변혁적 시기, 지속가능한 한중일 및 글로벌 사우스 과기협력전략 연구",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1149.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1149.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1149,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-1149,2025-11-30,W3,"변혁적 시기, 지속가능한 한중일 및 글로벌 사우스 과기협력전략 연구",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1149.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1149.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1149,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-1149,2025-11-30,W3,"변혁적 시기, 지속가능한 한중일 및 글로벌 사우스 과기협력전략 연구",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1149.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1149.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1149,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-1149,2025-11-30,W3,"변혁적 시기, 지속가능한 한중일 및 글로벌 사우스 과기협력전략 연구",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1149.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1149.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1149,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0201-1150,2025-11-30,W3,기업의 R&D 활동 변화와 정부 R&D 지원 방향에 관한 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1150.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1150.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1150,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-1150,2025-11-30,W3,기업의 R&D 활동 변화와 정부 R&D 지원 방향에 관한 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1150.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1150.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1150,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-1150,2025-11-30,W3,기업의 R&D 활동 변화와 정부 R&D 지원 방향에 관한 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1150.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1150.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1150,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-1150,2025-11-30,W3,기업의 R&D 활동 변화와 정부 R&D 지원 방향에 관한 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1150.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1150.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1150,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0201-1151,2025-11-30,W3,과학기술인력의 공급체계 변화 진단과  양성정책 개선방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1151.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1151.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1151,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-1151,2025-11-30,W3,과학기술인력의 공급체계 변화 진단과  양성정책 개선방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1151.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1151.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1151,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-1151,2025-11-30,W3,과학기술인력의 공급체계 변화 진단과  양성정책 개선방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1151.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1151.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1151,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-1151,2025-11-30,W3,과학기술인력의 공급체계 변화 진단과  양성정책 개선방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1151.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1151.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1151,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-1151,2025-11-30,W3,과학기술인력의 공급체계 변화 진단과  양성정책 개선방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1151.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1151.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1151,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0201-1152,2025-11-30,W3,대형 신규 국가연구개발사업 효율적 투자 및 관리체계 개선방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1152.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1152.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1152,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-1152,2025-11-30,W3,대형 신규 국가연구개발사업 효율적 투자 및 관리체계 개선방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1152.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1152.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1152,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-1152,2025-11-30,W3,대형 신규 국가연구개발사업 효율적 투자 및 관리체계 개선방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1152.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1152.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1152,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-1152,2025-11-30,W3,대형 신규 국가연구개발사업 효율적 투자 및 관리체계 개선방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1152.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1152.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1152,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-1153,2025-11-30,W3,R&D분야 전략적 지출검토 제도화 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1153.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1153.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1153,官方PDF已保存并校验
中国科技与国际比较,核心科技直接材料,C-STEPI-A0201-1154,2025-11-30,W3,5대 우주강국 진입을 위한 국가 우주혁신시스템 구축 전략,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1154.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1154.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1154,官方PDF已保存并校验
人工智能、数据与数字技术,核心科技直接材料,C-STEPI-A0201-1154,2025-11-30,W3,5대 우주강국 진입을 위한 국가 우주혁신시스템 구축 전략,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1154.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1154.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1154,官方PDF已保存并校验
半导体、量子与战略技术,核心科技直接材料,C-STEPI-A0201-1154,2025-11-30,W3,5대 우주강국 진입을 위한 국가 우주혁신시스템 구축 전략,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-1154.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-1154.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=1154,官方PDF已保存并校验
