报告ID,WordPress_ID,发布日期,观察窗,材料类型,报告名称,资料角色,主题标签,筛选依据,官方摘要,官方落地页,官方PDF,本地原始资产,本地文本,本地切片或转写,字节数,SHA256,PDF页数,提取文本字符数,本地状态,错误,获取日期
C-ATL-860637,860637,2025-07-30,W3,正式研究报告,"To secure reprogrammable chips, the US must address supply chain risks",作者/项目正式研究,人工智能、芯片与算力；技术供应链与出口管制,官方科技议题分类；GeoTech或Cyber项目归属；标题或摘要科技关键词,"This policy brief analyzes the FPGA supply chain for US firms and the trade-offs these companies make among risks to cost, availability, and security; assesses how those trade-offs will change given a shifting global environment; and recommends policy interventions for the US government.",https://www.atlanticcouncil.org/in-depth-research-reports/report/to-secure-reprogrammable-chips-the-us-must-address-supply-chain-risks/,https://www.atlanticcouncil.org/wp-content/uploads/2025/07/Securing-Silicon-Pathway.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-ATL-860637.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-ATL-860637.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-ATL-860637.md,10100275,135abe0b63ca933b46c640565f0f364e2d95dd5e9623697cd2f4664ba5607f4a,28,87729,官方PDF已保存并校验,,2026-08-22
C-ATL-863070,863070,2025-07-30,W3,正式研究报告,The journey of reprogrammable semiconductors through their supply chain,作者/项目正式研究,人工智能、芯片与算力；技术供应链与出口管制,官方科技议题分类；GeoTech或Cyber项目归属；标题或摘要科技关键词,This interactive offers a concise overview of the nuances that make the FPGA supply chain uniquely challenging.,https://www.atlanticcouncil.org/in-depth-research-reports/report/the-journey-of-reprogrammable-semiconductors-through-their-supply-chain/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-863070.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-863070.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-863070.md,237531,71deed78d7e9847c5e76da7332225b44237babbe0560a4b5a0c5ee2ae402c1b8,0,13587,官方网页全文已保存,,2026-08-22
C-ATL-880143,880143,2025-11-10,W3,正式研究报告,Is Europe waking up to the China challenge? How geopolitics are reshaping EU and transatlantic strategy,作者/项目正式研究,综合科技竞争,官方科技议题分类,"China’s rising global ambitions challenge both US and European interests. By examining the EU’s gradual shift toward “de-risking” and gaps in transatlantic policy, this report offers insights for developing a more coherent and coordinated strategy to address Beijing’s economic and security challenges.",https://www.atlanticcouncil.org/in-depth-research-reports/report/is-europe-waking-up-to-the-china-challenge-how-geopolitics-are-reshaping-eu-and-transatlantic-strategy/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-880143.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-880143.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-880143.md,337403,bfe5cf8656e48e0fc9ed2736e2054276b6f734d4845ea210a946947682becc15,0,19048,官方网页全文已保存,,2026-08-22
C-ATL-881558,881558,2025-11-10,W3,正式研究报告,Lithuania’s policy on China: An unlikely EU trailblazer,作者/项目正式研究,综合科技竞争,官方科技议题分类,"Lithuania’s defiance of Chinese pressure has made it a policy innovator in the EU, showing how a small state can strengthen collective resilience. Its firm stance on Taiwan and push for European unity have anchored the EU’s shift toward de-risking and closer transatlantic coordination.",https://www.atlanticcouncil.org/in-depth-research-reports/report/lithuanias-policy-on-china-an-unlikely-eu-trailblazer/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-881558.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-881558.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-881558.md,351405,23fad39ae36e1277e33aa9fe169520defbb8e9513648dc5abaf07589a27f22db,0,32485,官方网页全文已保存,,2026-08-22
C-ATL-881664,881664,2025-11-10,W3,正式研究报告,Italy’s policy on China: The Belt and Road gamble and its aftermath,作者/项目正式研究,综合科技竞争,官方科技议题分类,"From the Silk Road to the Belt and Road Initiative, Italy’s relationship with China has shifted from early enthusiasm to cautious recalibration. Once Europe’s gateway for Beijing’s ambitions, Rome now frames its China policy around transatlantic solidarity, balancing economic opportunity with strategic prudence.",https://www.atlanticcouncil.org/in-depth-research-reports/report/italys-policy-on-china-the-belt-and-road-gamble-and-its-aftermath/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-881664.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-881664.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-881664.md,280598,90fd3e6f0f56a52c99b0f0448cd250dd628da8adb98f50e0b01dedabd7dca95f,0,38374,官方网页全文已保存,,2026-08-22
C-ATL-881692,881692,2025-11-10,W3,正式研究报告,Germany’s policy on China: From win-win to strategic competition,作者/项目正式研究,综合科技竞争,官方科技议题分类,"Germany’s China policy has shifted from economic optimism to cautious competition—balancing trade interests with mounting security concerns. Once built on deep interdependence, Berlin now prioritizes “de-risking” and resilience in its approach to Beijing.",https://www.atlanticcouncil.org/in-depth-research-reports/report/germanys-policy-on-china-from-win-win-to-strategic-competition/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-881692.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-881692.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-881692.md,382716,0e50f98dbbf16f5130bb9eec9888b6382b15da4854f814bcab7ec3216226fc2a,0,50213,官方网页全文已保存,,2026-08-22
C-ATL-881876,881876,2025-11-10,W3,正式研究报告,Hungary’s policy on China: Doing Beijing’s bidding,作者/项目正式研究,综合科技竞争,官方科技议题分类,"Under Prime Minister Viktor Orbán, Hungary has emerged as China’s closest ally within the EU, aligning its foreign policy with Beijing’s global agenda and repeatedly obstructing EU efforts to counter Chinese influence.",https://www.atlanticcouncil.org/in-depth-research-reports/report/hungarys-policy-on-china-doing-beijings-bidding/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-881876.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-881876.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-881876.md,371111,d75962559705dd2b1458daa7e481adb9de8752456e7d68eb643ba44a8c6aaf12,0,41340,官方网页全文已保存,,2026-08-22
C-ATL-881896,881896,2025-11-10,W3,正式研究报告,Czechia’s policy on China: Swinging between engagement and de-risking,作者/项目正式研究,综合科技竞争,官方科技议题分类,"Although Czechia emerged as one of the EU’s early hawks and whistleblowers on China, its overall stance has shifted markedly over the past two decades—oscillating between engagement and balancing, with the fluctuations largely driven by domestic political divisions and sustained Chinese influence efforts.",https://www.atlanticcouncil.org/in-depth-research-reports/report/czechias-policy-on-china-swinging-between-partnership-and-de-risking/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-881896.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-881896.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-881896.md,362220,33d2448b522301b3ee12c6103d60819fd778188e4d52b92d71b3e8afd14b994a,0,42540,官方网页全文已保存,,2026-08-22
C-ATL-882365,882365,2025-11-10,W3,正式研究报告,The European Commission’s role in steering Europe’s strategic outlook,作者/项目正式研究,综合科技竞争,官方科技议题分类,"Over the past decade, the European Commission has led the EU’s pivot toward balancing and “de-risking” China. Trade and investment have been at the heart of this strategy, not only because of the Commission’s authority in these domains, but also because they are the primary channels through which China challenges Europe’s economic and political interests.",https://www.atlanticcouncil.org/in-depth-research-reports/report/the-european-commissions-role-in-steering-europes-strategic-outlook/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-882365.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-882365.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-882365.md,391570,a74d6a2c138dd0ff75d4496df8954b5b7e342b8a380e0227698176ff4a2f4246,0,54022,官方网页全文已保存,,2026-08-22
C-ATL-882418,882418,2025-11-10,W3,正式研究报告,The geopolitical trends shaping the EU’s policies on China,作者/项目正式研究,综合科技竞争,官方科技议题分类；标题或摘要科技关键词,"European policies on China are shaped by four major geopolitical trends: intensifying US-China competition, uncertainty about sustained US engagement in Europe and globally, China’s support for Russia’s war on Ukraine, and Beijing’s growing economic and technological challenge to the EU.",https://www.atlanticcouncil.org/in-depth-research-reports/report/the-geopolitical-trends-shaping-the-eus-policies-on-china/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-882418.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-882418.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-882418.md,341129,e83bfb587da01ee7c80b798bb83705e3ad772d481270c14854f1e80a634265d6,0,29116,官方网页全文已保存,,2026-08-22
C-ATL-882792,882792,2025-11-10,W3,正式研究报告,France’s policy on China: Strategic autonomy and less naïveté,作者/项目正式研究,综合科技竞争,官方科技议题分类,"Over the last decade, France’s long-standing engagement with China has transformed into a more nuanced and cautious dynamic, reflecting a growing emphasis on balancing. This shift is guided by France’s pursuit of strategic autonomy, its effort to “de-risk” economic and security ties, and the broader geopolitical realities unfolding in the Indo-Pacific.",https://www.atlanticcouncil.org/in-depth-research-reports/report/frances-policy-on-china-strategic-autonomy-and-less-naivete/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-882792.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-882792.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-882792.md,365197,830ab087c3e1f69bd1beed8f9e275a1b07219304a9b161b2f5df5345a224f620,0,39652,官方网页全文已保存,,2026-08-22
C-ATL-883361,883361,2025-11-10,W3,正式研究报告,Poland’s policy on China: From partnership to skepticism,作者/项目正式研究,综合科技竞争,官方科技议题分类,"Despite its traditionally transatlantic orientation, Poland pursued an engagement policy toward China until the late 2010s. However, unmet economic promises and Beijing’s alignment with Moscow following Russia’s invasion of Ukraine shifted Warsaw’s view of China from economic partner to systemic challenger.",https://www.atlanticcouncil.org/in-depth-research-reports/report/polands-policy-on-china-from-partnership-to-skepticism/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-883361.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-883361.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-883361.md,356062,aa73ee8b2c363cc20af03a4b9e2f51eef04dec33b21f45b3ebf19e1c0079e4ea,0,38004,官方网页全文已保存,,2026-08-22
C-ATL-884104,884104,2025-11-10,W3,正式研究报告,Convergence and divergence in US and EU policies on China,作者/项目正式研究,综合科技竞争,官方科技议题分类,Where have US and EU polices on China drifted apart—and where do they converge? Identifying areas of conflict and alignment can help decision-makers on both sides of the Atlantic develop strategies to strengthen cooperation and more effectively counter China’s political and economic influence.,https://www.atlanticcouncil.org/in-depth-research-reports/report/convergence-and-divergence-in-us-and-eu-policies-on-china/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-884104.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-884104.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-884104.md,321136,87cea062c4cc4875c3e116f501d5ade20fb8c81705f5411b98afe13d1af9e4fc,0,12923,官方网页全文已保存,,2026-08-22
C-ATL-884162,884162,2025-11-10,W3,正式研究报告,"How Europe deals with China in trade, technology, and security",作者/项目正式研究,综合科技竞争,官方科技议题分类；标题或摘要科技关键词,"The EU’s approach to China is increasingly converging around “de-risking,” though progress remains uneven. While powerful member states set the overall direction, smaller ones drive change—and outliers slow collective action. Whether the EU can turn this patchwork into a unified strategy will define its China policy in the years ahead.",https://www.atlanticcouncil.org/in-depth-research-reports/report/how-europe-deals-with-china-in-trade-technology-and-security/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-884162.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-884162.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-884162.md,331481,4af8399fbdc07faa0f57e875d0ae29c2a6b4cb4119d3c97feac565728843c088,0,26499,官方网页全文已保存,,2026-08-22
C-ATL-884581,884581,2025-11-10,W3,正式研究报告,Recommendations for coordinating US-EU policy,作者/项目正式研究,技术供应链与出口管制,官方科技议题分类；标题或摘要科技关键词,"To effectively counter China, the United States should prioritize closer coordination with the EU in key areas: economic security, supply chains, anti-coercion, and strategic investment. Joint efforts on trade and investment, technology, and security will be crucial to ensure aligned US-EU action.",https://www.atlanticcouncil.org/in-depth-research-reports/report/recommendations-for-coordinating-us-eu-policy/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-884581.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-884581.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-884581.md,355971,561cbcaf9aee290131d2ad9634166179858201de0c7078c6cfaf09b13d22c3ed,0,39865,官方网页全文已保存,,2026-08-22
C-ATL-902623,902623,2026-02-10,W3,Atlantic Council战略论文,Global Foresight 2036,作者/项目正式研究,人工智能、芯片与算力,官方科技议题分类；标题或摘要科技关键词,"In this year’s Global Foresight edition, our experts share findings from our survey of geostrategists on how human affairs could unfold over the next decade. Our scholars spot “snow leopards” that could have major unexpected impacts over the next decade. And our tech experts put AI’s forecasting ability to the test.",https://www.atlanticcouncil.org/content-series/atlantic-council-strategy-paper-series/global-foresight-2036/,https://www.atlanticcouncil.org/wp-content/uploads/2026/04/Global-Foresight-2036.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-ATL-902623.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-ATL-902623.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-ATL-902623.md,17366610,48b5d2eb8bebeb30ca558fe1c5bdc5054ebbcbfb55e520ca58145a7ab945eb9e,76,135892,官方PDF已保存并校验,,2026-08-22
C-ATL-902628,902628,2026-02-10,W3,Atlantic Council战略论文,"Welcome to 2036: What the world could look like in ten years, according to nearly 450 experts",作者/项目正式研究,综合科技竞争,官方科技议题分类,We polled geostrategists and foresight practitioners on our most burning questions about the biggest drivers of change over the next decade. Check out their forecasts on everything from the future of NATO to the rise of cryptocurrency.,https://www.atlanticcouncil.org/content-series/atlantic-council-strategy-paper-series/welcome-to-2036/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-902628.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-902628.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-902628.md,308270,9302f4002ed6cd5c6309c01d492a8d03e793a413be579dfd96bb7ae28f97a110,0,54375,官方网页全文已保存,,2026-08-22
C-ATL-902633,902633,2026-02-10,W3,Atlantic Council战略论文,The Global Foresight 2036 survey: Full results,作者/项目正式研究,综合科技竞争,官方科技议题分类,"In the fall of 2025, the Atlantic Council’s Scowcroft Center for Strategy and Security surveyed the future, asking leading geostrategists and foresight experts around the world to answer our most burning questions about the biggest drivers of change over the next ten years. Here are the full results.",https://www.atlanticcouncil.org/content-series/atlantic-council-strategy-paper-series/the-global-foresight-2036-survey-full-results/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-902633.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-902633.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-902633.md,201220,c73a234b934d676de20ac9ede9f2a65ccdf382893f213400502a5f1c22fd74b1,0,2837,官方网页全文已保存,,2026-08-22
C-ATL-925101,925101,2026-05-28,W3,议题简报,Information fires: Building C-C5ISRT advantage in competition,作者/项目政策简报,人工智能、芯片与算力；网络安全与数字治理,标题或摘要科技关键词,"Countering adversary command, control, communications, computers, cyber, intelligence, surveillance, reconnaissance, and targeting (C5ISRT) has emerged as a critical operational priority.",https://www.atlanticcouncil.org/in-depth-research-reports/issue-brief/information-fires-building-c-c5isrt-advantage-in-competition/,https://www.atlanticcouncil.org/wp-content/uploads/2026/05/information-fires-building-a-c-c5isrt-advantage-in-competition.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-ATL-925101.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-ATL-925101.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-ATL-925101.md,360900,a3f61f1c27c4268b0fc1030149cf814d1c5d9d598359f0873c098a497efc8b71,10,47151,官方PDF已保存并校验,,2026-08-22
C-ATL-928724,928724,2026-06-11,W3,议题简报,"To stop Chinese dual-use battery dominance, the United States and South Korea need to team up",作者/项目政策简报,技术供应链与出口管制,官方科技议题分类；标题或摘要科技关键词,"Should China establish a global monopoly across battery supply chains, the military, strategic, and commercial implications for the US-ROK alliance will be profound.",https://www.atlanticcouncil.org/in-depth-research-reports/issue-brief/to-stop-chinese-dual-use-battery-dominance-the-united-states-and-south-korea-need-to-team-up/,,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-928724.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-ATL-928724.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-ATL-928724.md,340339,f4fd3f3399cbc414157e05c181e29288ab0a8ab62221807aa9323748e6491206,0,25732,官方网页全文已保存,,2026-08-22
C-ATL-927439,927439,2026-06-16,W3,正式研究报告,Financing the end of the digital divide,作者/项目正式研究,网络安全与数字治理,官方科技议题分类；标题或摘要科技关键词,"Digital connectivity has become a strategic geopolitical contest shaping the future of the global internet. This report examines China’s global digital infrastructure investments and the ways that the United States and its allies can leverage blended finance, partnerships, and policy to close the digital divide while offering a credible alternative to China’s expanding digital influence.",https://www.atlanticcouncil.org/in-depth-research-reports/report/financing-the-end-of-the-digital-divide/,https://www.atlanticcouncil.org/wp-content/uploads/2026/06/financing-the-future-of-connectivity.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-ATL-927439.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-ATL-927439.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-ATL-927439.md,1349923,220f9e3492ed969c78f58c0f6ed72106bf86ea6de1d831cf970ab0bb25751640,24,97779,官方PDF已保存并校验,,2026-08-22
C-ATL-929513,929513,2026-06-23,W3,正式研究报告,Balancing openness and control: Cross-border health data and AI governance in China,作者/项目正式研究,人工智能、芯片与算力,官方科技议题分类；GeoTech或Cyber项目归属；标题或摘要科技关键词,"In China, health data is no longer just a medical resource—it is a strategic asset at the center of AI competition.",https://www.atlanticcouncil.org/in-depth-research-reports/report/balancing-openness-and-control-cross-border-health-data-and-ai-governance-in-china/,https://www.atlanticcouncil.org/wp-content/uploads/2026/06/cross-border-health-data-ai-governance-china.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-ATL-929513.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-ATL-929513.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-ATL-929513.md,639509,83934ff5ba3b582942b177af7cad930beacc8742875bd9ed824c583655d37d98,38,184047,官方PDF已保存并校验,,2026-08-22
